Rack,pot,GH_family_ID,field_family_ID,region,Site,climate,climate_management,management type,indiv,treatment,experiment,precipCV,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,E_cicutarium,E_brachycarpum,E__malacoides,E_botrys,E_moschatum,other_Erodium,Erodium_total,grass_,forb,shrub,total_cover,F_leaf_weight,F_leaf_area,F_lflength,field_SLA,F_avg_fruit_length,Site,F_length_longest_stem,F_flowers,F_fruits,F_reproductive_effort,soil_wet_weight,soil_dry_weight,water_content,OM,ENR,P1,HCO3_P,PH,K,MG,CA,NA,BUFFER_PH,H,CEC,K_PCT,MG_PCT,CA_PCT,H_PCT,NA_PCT,S,GH_plant_to_emerge,GH_emerge_to_flower,gen2_earlylfno,gen2_boltdate,days_to_bolt,gen2_ffdate,days_to_flower,gen2_no_internodes,gen2_length_longest_stem,gen2_no_seeds_missed,gen2_no_fruits,gen2_no_flowers,gen2_no_seeds,gen2_total_seeds,photo session,tech,Total Area (mm2),raw weight,correction,tray weight,leaf_weight,SLA
23,879,99,BBC5,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,low_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.5,0.2,0,0.7,0.00032,5.6,5.1,17500,3.2,Bodega Bay cove,4.4,0,2,2,,208.36,,3.2,94.2,14.6,18.3,5.5,163.7,249.3,573.8,101.3,6.7,2,7.8,5.4,26.3,36.7,26,5.6,18.2,2.5,98,9,NA,NA,NA,NA,0,0,0,0,0,0,0,1,emily,262.932,0.01244,,,0.01244,21136.01286
52,479,99,BBC5,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,low_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.5,0.2,0,0.7,0.00032,5.6,5.1,17500,3.2,Bodega Bay cove,4.4,0,2,2,,208.36,,3.2,94.2,14.6,18.3,5.5,163.7,249.3,573.8,101.3,6.7,2,7.8,5.4,26.3,36.7,26,5.6,18.2,2.5,98,7,39479,153,NA,NA,2,0.4,8,3,0,5,13,,,,,,,,
24,735,99,BBC5,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,low_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.5,0.2,0,0.7,0.00032,5.6,5.1,17500,3.2,Bodega Bay cove,4.4,0,2,2,,208.36,,3.2,94.2,14.6,18.3,5.5,163.7,249.3,573.8,101.3,6.7,2,7.8,5.4,26.3,36.7,26,5.6,18.2,2.5,98,8,NA,NA,NA,NA,0,0,0,0,0,0,0,1,emily,156.279,0.00776,,,0.00776,20139.04639
55,42,99,BBC5,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,low_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.5,0.2,0,0.7,0.00032,5.6,5.1,17500,3.2,Bodega Bay cove,4.4,0,2,2,,208.36,,3.2,94.2,14.6,18.3,5.5,163.7,249.3,573.8,101.3,6.7,2,7.8,5.4,26.3,36.7,26,5.6,18.2,2.5,98,8,NA,NA,NA,NA,0,0,0,0,0,0,0,2,emily,119.884,0.00751,,,0.00751,15963.249
36,321,86,BBC6,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,high_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.1,0.3,0,0.4,0.00098,28.7,11,29285.71429,3.8,Bodega Bay cove,5.9,2,1,3,,147.32,,2.8,86,14.4,14.3,5.5,149.4,303.8,677.8,110.3,6.7,2.4,9.1,4.2,27.4,37.1,26,5.3,19.4,3,81.5,9,39440,114,39448,122,3,1.3,0,0,0,0,0,1,josephine,587.3,0.02588,,,0.02588,22693.19938
59,964,86,BBC6,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,high_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.1,0.3,0,0.4,0.00098,28.7,11,29285.71429,3.8,Bodega Bay cove,5.9,2,1,3,,147.32,,2.8,86,14.4,14.3,5.5,149.4,303.8,677.8,110.3,6.7,2.4,9.1,4.2,27.4,37.1,26,5.3,19.4,3,81.5,11,39431,105,39438,112,4,2,0,4,0,19,19,2,emily,384.843,0.45855,0.032363,,0.0323627,11891.56035
33,516,86,BBC6,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,high_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.1,0.3,0,0.4,0.00098,28.7,11,29285.71429,3.8,Bodega Bay cove,5.9,2,1,3,,147.32,,2.8,86,14.4,14.3,5.5,149.4,303.8,677.8,110.3,6.7,2.4,9.1,4.2,27.4,37.1,26,5.3,19.4,3,81.5,7,39454,128,39463,137,4,2.8,0,0,0,0,0,1,josephine,485.1,0.01996,,,0.01996,24303.60721
54,1374,86,BBC6,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,high_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.1,0.3,0,0.4,0.00098,28.7,11,29285.71429,3.8,Bodega Bay cove,5.9,2,1,3,,147.32,,2.8,86,14.4,14.3,5.5,149.4,303.8,677.8,110.3,6.7,2.4,9.1,4.2,27.4,37.1,26,5.3,19.4,3,81.5,7,39442,116,39449,123,4,2.6,16,12,0,18,34,2,emily,246.223,0.02357,,,0.02357,10446.45736
22,440,86,BBC6,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,low_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.1,0.3,0,0.4,0.00098,28.7,11,29285.71429,3.8,Bodega Bay cove,5.9,2,1,3,,147.32,,2.8,86,14.4,14.3,5.5,149.4,303.8,677.8,110.3,6.7,2.4,9.1,4.2,27.4,37.1,26,5.3,19.4,3,81.5,6,39473,147,39479,153,2,1.4,0,3,0,4,4,1,emily,345.481,0.01452,,,0.01452,23793.4573
9,981,86,BBC6,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,low_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.1,0.3,0,0.4,0.00098,28.7,11,29285.71429,3.8,Bodega Bay cove,5.9,2,1,3,,147.32,,2.8,86,14.4,14.3,5.5,149.4,303.8,677.8,110.3,6.7,2.4,9.1,4.2,27.4,37.1,26,5.3,19.4,3,81.5,8,39464,138,39472,146,2,0.5,13,4,0,0,13,1,emily,180.06,0.01889,,,0.01889,9532.027528
17,250,86,BBC6,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,low_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.1,0.3,0,0.4,0.00098,28.7,11,29285.71429,3.8,Bodega Bay cove,5.9,2,1,3,,147.32,,2.8,86,14.4,14.3,5.5,149.4,303.8,677.8,110.3,6.7,2.4,9.1,4.2,27.4,37.1,26,5.3,19.4,3,81.5,7,NA,NA,NA,NA,2,2.3,0,0,0,0,0,1,emily,230.871,0.01364,,,0.01364,16926.02639
8,911,86,BBC6,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,low_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0,0,0,0,0,0,0,0.1,0.3,0,0.4,0.00098,28.7,11,29285.71429,3.8,Bodega Bay cove,5.9,2,1,3,,147.32,,2.8,86,14.4,14.3,5.5,149.4,303.8,677.8,110.3,6.7,2.4,9.1,4.2,27.4,37.1,26,5.3,19.4,3,81.5,8,NA,NA,NA,NA,0,0,0,0,0,0,0,1,emily,101.63,0.01019,,,0.01019,9973.503435
49,215,250,BBC7,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,high_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.1,0,0,0,0,0,0.1,0.2,0.4,0,0.7,0.00478,197.5,44.2,41317.99163,3.65,Bodega Bay cove,6.6,2,2,4,,183.84,,4.1,112.6,16.4,16.8,5.5,134.1,296.3,876.9,90.7,6.7,2.7,10.2,3.4,23.9,42.9,26,3.9,15,3,82,9,39434,108,39441,115,2,1,2,4,0,9,11,1,emily,867.036,0.03038,,,0.03038,28539.69717
16,783,250,BBC7,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,high_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.1,0,0,0,0,0,0.1,0.2,0.4,0,0.7,0.00478,197.5,44.2,41317.99163,3.65,Bodega Bay cove,6.6,2,2,4,,183.84,,4.1,112.6,16.4,16.8,5.5,134.1,296.3,876.9,90.7,6.7,2.7,10.2,3.4,23.9,42.9,26,3.9,15,3,82,10,39434,108,39445,119,4,0.9,0,0,0,0,0,1,emily,440.031,0.02687,,,0.02687,16376.29326
34,1484,250,BBC7,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,high_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.1,0,0,0,0,0,0.1,0.2,0.4,0,0.7,0.00478,197.5,44.2,41317.99163,3.65,Bodega Bay cove,6.6,2,2,4,,183.84,,4.1,112.6,16.4,16.8,5.5,134.1,296.3,876.9,90.7,6.7,2.7,10.2,3.4,23.9,42.9,26,3.9,15,3,82,8,39452,126,39459,133,2,0.4,16,5,0,4,20,1,josephine,391.2,0.01238,,,0.01238,31599.3538
4,557,250,BBC7,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,high_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.1,0,0,0,0,0,0.1,0.2,0.4,0,0.7,0.00478,197.5,44.2,41317.99163,3.65,Bodega Bay cove,6.6,2,2,4,,183.84,,4.1,112.6,16.4,16.8,5.5,134.1,296.3,876.9,90.7,6.7,2.7,10.2,3.4,23.9,42.9,26,3.9,15,3,82,7,39448,122,39452,126,0,0,6,4,0,5,11,1 and 2,emily,260.913,0.44842,0.01888,,0.01888,13819.54449
25,1224,250,BBC7,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,low_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.1,0,0,0,0,0,0.1,0.2,0.4,0,0.7,0.00478,197.5,44.2,41317.99163,3.65,Bodega Bay cove,6.6,2,2,4,,183.84,,4.1,112.6,16.4,16.8,5.5,134.1,296.3,876.9,90.7,6.7,2.7,10.2,3.4,23.9,42.9,26,3.9,15,3,82,8,39458,132,39465,139,2,0.5,10,4,0,5,15,1,emily,318.084,0.01635,,,0.01635,19454.6789
56,229,250,BBC7,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,low_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.1,0,0,0,0,0,0.1,0.2,0.4,0,0.7,0.00478,197.5,44.2,41317.99163,3.65,Bodega Bay cove,6.6,2,2,4,,183.84,,4.1,112.6,16.4,16.8,5.5,134.1,296.3,876.9,90.7,6.7,2.7,10.2,3.4,23.9,42.9,26,3.9,15,3,82,6,39471,145,39477,151,2,0.6,10,4,0,3,13,2,,,,,,,
20,681,250,BBC7,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,low_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.1,0,0,0,0,0,0.1,0.2,0.4,0,0.7,0.00478,197.5,44.2,41317.99163,3.65,Bodega Bay cove,6.6,2,2,4,,183.84,,4.1,112.6,16.4,16.8,5.5,134.1,296.3,876.9,90.7,6.7,2.7,10.2,3.4,23.9,42.9,26,3.9,15,3,82,7,NA,NA,NA,NA,0,0,0,0,0,0,0,1,emily,182.959,0.00941,,,0.00941,19443.03932
18,161,250,BBC7,California,Bodega Bay cove,coastal,coastal preserve,preserve,a,low_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.1,0,0,0,0,0,0.1,0.2,0.4,0,0.7,0.00478,197.5,44.2,41317.99163,3.65,Bodega Bay cove,6.6,2,2,4,,183.84,,4.1,112.6,16.4,16.8,5.5,134.1,296.3,876.9,90.7,6.7,2.7,10.2,3.4,23.9,42.9,26,3.9,15,3,82,9,NA,NA,NA,NA,0,0,0,0,0,0,0,1,emily,170.318,0.01527,,,0.01527,11153.76555
57,1138,1077,BBC8,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,high_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.05,0,0,0,0,0,0.05,0.4,0.45,0,0.9,0.0032,86.7,24.3,27093.75,3.2,Bodega Bay cove,4,2,1,3,,178.54,,4,110,12.7,6.6,5.5,96,272.5,811.3,71.7,6.7,2.4,9.3,2.7,24.2,43.8,26,3.4,13.2,3,81,9,39420,94,39430,104,3,1.6,15,9,4,15,30,2,emily,326.319,0.02266,,,0.02266,14400.66196
34,926,1077,BBC8,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,high_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.05,0,0,0,0,0,0.05,0.4,0.45,0,0.9,0.0032,86.7,24.3,27093.75,3.2,Bodega Bay cove,4,2,1,3,,178.54,,4,110,12.7,6.6,5.5,96,272.5,811.3,71.7,6.7,2.4,9.3,2.7,24.2,43.8,26,3.4,13.2,3,81,11,39430,104,39436,110,2,2.5,32,12,2,10,42,1,josephine,439.7,0.01599,,,0.01599,27498.43652
31,72,1077,BBC8,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,high_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.05,0,0,0,0,0,0.05,0.4,0.45,0,0.9,0.0032,86.7,24.3,27093.75,3.2,Bodega Bay cove,4,2,1,3,,178.54,,4,110,12.7,6.6,5.5,96,272.5,811.3,71.7,6.7,2.4,9.3,2.7,24.2,43.8,26,3.4,13.2,3,81,10,39437,111,39445,119,2,0.7,0,0,0,0,0,1,emily,437.762,0.01604,,,0.01604,27291.89526
32,1125,1077,BBC8,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,low_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.05,0,0,0,0,0,0.05,0.4,0.45,0,0.9,0.0032,86.7,24.3,27093.75,3.2,Bodega Bay cove,4,2,1,3,,178.54,,4,110,12.7,6.6,5.5,96,272.5,811.3,71.7,6.7,2.4,9.3,2.7,24.2,43.8,26,3.4,13.2,3,81,8,39455,129,39465,139,3,1.1,0,0,0,0,0,1,emily,217.351,0.01296,,,0.01296,16770.91049
2,348,1077,BBC8,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,low_nut,nutrients,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.05,0,0,0,0,0,0.05,0.4,0.45,0,0.9,0.0032,86.7,24.3,27093.75,3.2,Bodega Bay cove,4,2,1,3,,178.54,,4,110,12.7,6.6,5.5,96,272.5,811.3,71.7,6.7,2.4,9.3,2.7,24.2,43.8,26,3.4,13.2,3,81,NA,NA,NA,NA,NA,,,0,0,0,0,0,,,,,,,,
19,35,1077,BBC8,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,low_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.05,0,0,0,0,0,0.05,0.4,0.45,0,0.9,0.0032,86.7,24.3,27093.75,3.2,Bodega Bay cove,4,2,1,3,,178.54,,4,110,12.7,6.6,5.5,96,272.5,811.3,71.7,6.7,2.4,9.3,2.7,24.2,43.8,26,3.4,13.2,3,81,9,39481,155,NA,NA,1,0.3,0,0,0,0,0,1,emily,264.24,0.01267,,,0.01267,20855.56433
24,769,1077,BBC8,California,Bodega Bay cove,coastal,coastal preserve,preserve,b,low_water,water,0.352152223,12.7,11.9,6,277.6,23.5,3.7,19.8,9.6,15.7,16.1,9.1,1012,214,2,88,548,13,22,543,0.05,0,0,0,0,0,0.05,0.4,0.45,0,0.9,0.0032,86.7,24.3,27093.75,3.2,Bodega Bay cove,4,2,1,3,,178.54,,4,110,12.7,6.6,5.5,96,272.5,811.3,71.7,6.7,2.4,9.3,2.7,24.2,43.8,26,3.4,13.2,3,81,9,NA,NA,NA,NA,0,0,0,2,0,1,1,1,emily,177.717,0.01018,,,0.01018,17457.46562
14,1071,840,Calc1,California,Calcareous,coastal,coastal agricultural field,agricultural field,b,high_nut,nutrients,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00332,44.8,13.5,13493.9759,3.6,Calcareous,2.9,4,3,7,147.65,117.5,30.15,,,,,,,,,,,,,,,,,,,3,,10,39418,92,39421,95,7,3.5,16,21,2,71,87,1,emily,458.927,0.03436,,,0.03436,13356.4319
7,1360,840,Calc1,California,Calcareous,coastal,coastal agricultural field,agricultural field,b,high_water,water,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00332,44.8,13.5,13493.9759,3.6,Calcareous,2.9,4,3,7,147.65,117.5,30.15,,,,,,,,,,,,,,,,,,,3,,8,39415,89,39421,95,5,6,63,28,0,48,111,1 and 2,emily,349.95,0.44485,0.02091,0.42394,0.02091,16736.01148
54,717,840,Calc1,California,Calcareous,coastal,coastal agricultural field,agricultural field,b,high_water,water,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00332,44.8,13.5,13493.9759,3.6,Calcareous,2.9,4,3,7,147.65,117.5,30.15,,,,,,,,,,,,,,,,,,,3,,8,39417,91,39427,101,6,3,30,21,0,56,86,2,emily,205.164,0.44835,0.022163,,0.0221627,9257.175344
45,770,840,Calc1,California,Calcareous,coastal,coastal agricultural field,agricultural field,b,low_nut,nutrients,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00332,44.8,13.5,13493.9759,3.6,Calcareous,2.9,4,3,7,147.65,117.5,30.15,,,,,,,,,,,,,,,,,,,3,,8,39422,96,39430,104,3,0.7,11,9,0,22,33,1,emily,258.649,0.00977,,,0.00977,26473.79734
6,1525,840,Calc1,California,Calcareous,coastal,coastal agricultural field,agricultural field,b,low_nut,nutrients,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00332,44.8,13.5,13493.9759,3.6,Calcareous,2.9,4,3,7,147.65,117.5,30.15,,,,,,,,,,,,,,,,,,,3,,9,39413,87,39419,93,1,0.9,0,0,0,0,0,1,emily,222.339,0.01898,,,0.01898,11714.38356
27,1137,840,Calc1,California,Calcareous,coastal,coastal agricultural field,agricultural field,b,low_water,water,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00332,44.8,13.5,13493.9759,3.6,Calcareous,2.9,4,3,7,147.65,117.5,30.15,,,,,,,,,,,,,,,,,,,3,,8,39441,115,39448,122,3,4.6,4,4,0,2,6,1,emily,234.899,0.01055,,,0.01055,22265.30806
27,240,840,Calc1,California,Calcareous,coastal,coastal agricultural field,agricultural field,b,low_water,water,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.05,0,0,0,0,0,0.05,0,0,0,0.05,0.00332,44.8,13.5,13493.9759,3.6,Calcareous,2.9,4,3,7,147.65,117.5,30.15,,,,,,,,,,,,,,,,,,,3,,8,39425,99,39433,107,2,0.8,3,3,0,7,10,1,emily,280.785,0.01324,,,0.01324,21207.32628
28,1386,837,Calc16,California,Calcareous,coastal,coastal agricultural field,agricultural field,a,high_nut,nutrients,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.15,0,0,0,0,0,0.15,0.05,0,0,0.2,0.0005,15.1,7,30200,3.2,Calcareous,1.6,1,1,2,142.74,122.83,19.91,,,,,,,,,,,,,,,,,,,3,80,11,39415,89,39422,96,6,3.2,51,23,2,29,80,1,emily,620.869,0.02476,,,0.02476,25075.48465
1,835,837,Calc16,California,Calcareous,coastal,coastal agricultural field,agricultural field,a,high_nut,nutrients,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.15,0,0,0,0,0,0.15,0.05,0,0,0.2,0.0005,15.1,7,30200,3.2,Calcareous,1.6,1,1,2,142.74,122.83,19.91,,,,,,,,,,,,,,,,,,,3,80,14,39410,84,39415,89,4,6.5,38,18,5,35,73,,emily,281.639,0.0306,,,0.0306,9203.888889
33,402,837,Calc16,California,Calcareous,coastal,coastal agricultural field,agricultural field,a,high_water,water,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.15,0,0,0,0,0,0.15,0.05,0,0,0.2,0.0005,15.1,7,30200,3.2,Calcareous,1.6,1,1,2,142.74,122.83,19.91,,,,,,,,,,,,,,,,,,,3,80,7,39421,95,39426,100,5,4,0,2,0,10,10,1,emily,350.699,0.01259,,,0.01259,27855.3614
5,1026,837,Calc16,California,Calcareous,coastal,coastal agricultural field,agricultural field,a,high_water,water,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.15,0,0,0,0,0,0.15,0.05,0,0,0.2,0.0005,15.1,7,30200,3.2,Calcareous,1.6,1,1,2,142.74,122.83,19.91,,,,,,,,,,,,,,,,,,,3,80,10,39420,94,39426,100,4,3.7,8,16,5,56,64,1,emily,192.534,0.01362,,,0.01362,14136.12335
42,692,837,Calc16,California,Calcareous,coastal,coastal agricultural field,agricultural field,a,low_nut,nutrients,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.15,0,0,0,0,0,0.15,0.05,0,0,0.2,0.0005,15.1,7,30200,3.2,Calcareous,1.6,1,1,2,142.74,122.83,19.91,,,,,,,,,,,,,,,,,,,3,80,8,39425,99,39431,105,3,1.2,15,10,0,17,32,1,emily,246.216,0.00657,,,0.00657,37475.79909
9,1103,837,Calc16,California,Calcareous,coastal,coastal agricultural field,agricultural field,a,low_nut,nutrients,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.15,0,0,0,0,0,0.15,0.05,0,0,0.2,0.0005,15.1,7,30200,3.2,Calcareous,1.6,1,1,2,142.74,122.83,19.91,,,,,,,,,,,,,,,,,,,3,80,8,39429,103,39434,108,2,1.1,0,7,0,27,27,1,emily,142.299,0.01108,,,0.01108,12842.87004
21,958,837,Calc16,California,Calcareous,coastal,coastal agricultural field,agricultural field,a,low_water,water,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.15,0,0,0,0,0,0.15,0.05,0,0,0.2,0.0005,15.1,7,30200,3.2,Calcareous,1.6,1,1,2,142.74,122.83,19.91,,,,,,,,,,,,,,,,,,,3,80,10,39452,126,39467,141,2,2.4,0,1,0,4,4,1,emily,174.215,0.00912,,,0.00912,19102.52193
8,359,837,Calc16,California,Calcareous,coastal,coastal agricultural field,agricultural field,a,low_water,water,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.15,0,0,0,0,0,0.15,0.05,0,0,0.2,0.0005,15.1,7,30200,3.2,Calcareous,1.6,1,1,2,142.74,122.83,19.91,,,,,,,,,,,,,,,,,,,3,80,7,39444,118,39449,123,3,3,9,3,0,5,14,1,emily,73.594,0.00606,,,0.00606,12144.22442
28,1280,641,Calc18,California,Calcareous,coastal,coastal agricultural field,agricultural field,a,high_nut,nutrients,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.1,0,0,0,0,0,0.1,0.05,0,0,0.15,0.00233,43.3,21.2,18583.69099,3.4,Calcareous,4.1,2,1,3,227.61,178.56,49.05,2,69.2,94.7,24,8,178.9,110.7,7035,30.9,,0,36.6,1.2,2.5,95.9,0,0.4,13,3,67,10,39425,99,39431,105,7,4.3,49,24,8,21,70,1,emily,688.475,0.03287,,,0.03287,20945.39093
26,627,641,Calc18,California,Calcareous,coastal,coastal agricultural field,agricultural field,a,high_nut,nutrients,0.39746364,13.7,17.6,5.7,452.5,31,0.2,30.8,9.1,19.5,19.7,8.3,477,97,1,92,266,3,10,263,0.1,0,0,0,0,0,0.1,0.05,0,0,0.15,0.00233,43.3,21.2,18583.69099,3.4,Calcareous,4.1,2,1,3,227.61,178.56,49.05,2,69.2,94.7,24,8,178.9,110.7,7035,30.9,,0,36.6,1.2,2.5,95.9,0,0.4,13,3,67,10,39413,87,39421,95,5,4.4,43,18,4,23,66,1,emily,468,0.02572,,,0.02572,18195.95645
